sentence_id,triple_id,variant,text,manipulation,template_id,split,template_split,entity_split,semantic_agent,semantic_recipient,event_lemma,event_state,cause_holder_role,causal_relation,role_assignment,polarity,temporal_relation,agent_identity_eligible,recipient_identity_eligible,role_assignment_eligible,event_state_eligible,cause_holder_role_eligible,causal_relation_eligible,polarity_eligible,temporal_relation_eligible
cause_style_2_005__counterfactual,cause_style_2_005,counterfactual,"When Farid was worried, he called Keira.",cause,cause_style_2,test_template,test,dev,Farid,Keira,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_006__base,cause_style_2_006,base,Grace called Liam when he was worried.,cause,cause_style_2,test_template,test,dev,Grace,Liam,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_006__paraphrase,cause_style_2_006,paraphrase,"When Liam was worried, Grace called him.",cause,cause_style_2,test_template,test,dev,Grace,Liam,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_006__counterfactual,cause_style_2_006,counterfactual,"When Grace was worried, she called Liam.",cause,cause_style_2,test_template,test,dev,Grace,Liam,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_007__base,cause_style_2_007,base,Hugo called Maya when she was worried.,cause,cause_style_2,test_template,test,dev,Hugo,Maya,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_007__paraphrase,cause_style_2_007,paraphrase,"When Maya was worried, Hugo called her.",cause,cause_style_2,test_template,test,dev,Hugo,Maya,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_007__counterfactual,cause_style_2_007,counterfactual,"When Hugo was worried, he called Maya.",cause,cause_style_2,test_template,test,dev,Hugo,Maya,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_008__base,cause_style_2_008,base,Inez called Noah when he was worried.,cause,cause_style_2,test_template,test,dev,Inez,Noah,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_008__paraphrase,cause_style_2_008,paraphrase,"When Noah was worried, Inez called him.",cause,cause_style_2,test_template,test,dev,Inez,Noah,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_008__counterfactual,cause_style_2_008,counterfactual,"When Inez was worried, she called Noah.",cause,cause_style_2,test_template,test,dev,Inez,Noah,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_009__base,cause_style_2_009,base,Jonah called Ava when she was worried.,cause,cause_style_2,test_template,test,dev,Jonah,Ava,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_009__paraphrase,cause_style_2_009,paraphrase,"When Ava was worried, Jonah called her.",cause,cause_style_2,test_template,test,dev,Jonah,Ava,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_009__counterfactual,cause_style_2_009,counterfactual,"When Jonah was worried, he called Ava.",cause,cause_style_2,test_template,test,dev,Jonah,Ava,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_010__base,cause_style_2_010,base,Keira called Ben when he was worried.,cause,cause_style_2,test_template,test,dev,Keira,Ben,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_010__paraphrase,cause_style_2_010,paraphrase,"When Ben was worried, Keira called him.",cause,cause_style_2,test_template,test,dev,Keira,Ben,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_010__counterfactual,cause_style_2_010,counterfactual,"When Keira was worried, she called Ben.",cause,cause_style_2,test_template,test,dev,Keira,Ben,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_011__base,cause_style_2_011,base,Liam called Clara when she was worried.,cause,cause_style_2,test_template,test,dev,Liam,Clara,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_011__paraphrase,cause_style_2_011,paraphrase,"When Clara was worried, Liam called her.",cause,cause_style_2,test_template,test,dev,Liam,Clara,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_011__counterfactual,cause_style_2_011,counterfactual,"When Liam was worried, he called Clara.",cause,cause_style_2,test_template,test,dev,Liam,Clara,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_012__base,cause_style_2_012,base,Maya called Diego when he was worried.,cause,cause_style_2,test_template,test,dev,Maya,Diego,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_012__paraphrase,cause_style_2_012,paraphrase,"When Diego was worried, Maya called him.",cause,cause_style_2,test_template,test,dev,Maya,Diego,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_012__counterfactual,cause_style_2_012,counterfactual,"When Maya was worried, she called Diego.",cause,cause_style_2,test_template,test,dev,Maya,Diego,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_013__base,cause_style_2_013,base,Noah called Elena when she was worried.,cause,cause_style_2,test_template,test,dev,Noah,Elena,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_013__paraphrase,cause_style_2_013,paraphrase,"When Elena was worried, Noah called her.",cause,cause_style_2,test_template,test,dev,Noah,Elena,call,,recipient,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_013__counterfactual,cause_style_2_013,counterfactual,"When Noah was worried, he called Elena.",cause,cause_style_2,test_template,test,dev,Noah,Elena,call,,agent,causal,preserved,,,True,True,False,False,True,False,False,False
cause_style_2_014__base,cause_style_2_014,base,Priya called Victor when he was worried.,cause,cause_style_2,test_both,test,test,Priya,Victor,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_014__paraphrase,cause_style_2_014,paraphrase,"When Victor was worried, Priya called him.",cause,cause_style_2,test_both,test,test,Priya,Victor,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_014__counterfactual,cause_style_2_014,counterfactual,"When Priya was worried, she called Victor.",cause,cause_style_2,test_both,test,test,Priya,Victor,call,,agent,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_015__base,cause_style_2_015,base,Owen called Priya when she was worried.,cause,cause_style_2,test_both,test,test,Owen,Priya,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_015__paraphrase,cause_style_2_015,paraphrase,"When Priya was worried, Owen called her.",cause,cause_style_2,test_both,test,test,Owen,Priya,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_015__counterfactual,cause_style_2_015,counterfactual,"When Owen was worried, he called Priya.",cause,cause_style_2,test_both,test,test,Owen,Priya,call,,agent,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_016__base,cause_style_2_016,base,Rosa called Owen when he was worried.,cause,cause_style_2,test_both,test,test,Rosa,Owen,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_016__paraphrase,cause_style_2_016,paraphrase,"When Owen was worried, Rosa called him.",cause,cause_style_2,test_both,test,test,Rosa,Owen,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_016__counterfactual,cause_style_2_016,counterfactual,"When Rosa was worried, she called Owen.",cause,cause_style_2,test_both,test,test,Rosa,Owen,call,,agent,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_017__base,cause_style_2_017,base,Theo called Rosa when she was worried.,cause,cause_style_2,test_both,test,test,Theo,Rosa,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_017__paraphrase,cause_style_2_017,paraphrase,"When Rosa was worried, Theo called her.",cause,cause_style_2,test_both,test,test,Theo,Rosa,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_017__counterfactual,cause_style_2_017,counterfactual,"When Theo was worried, he called Rosa.",cause,cause_style_2,test_both,test,test,Theo,Rosa,call,,agent,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_018__base,cause_style_2_018,base,Uma called Theo when he was worried.,cause,cause_style_2,test_both,test,test,Uma,Theo,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_018__paraphrase,cause_style_2_018,paraphrase,"When Theo was worried, Uma called him.",cause,cause_style_2,test_both,test,test,Uma,Theo,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_018__counterfactual,cause_style_2_018,counterfactual,"When Uma was worried, she called Theo.",cause,cause_style_2,test_both,test,test,Uma,Theo,call,,agent,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_019__base,cause_style_2_019,base,Victor called Uma when she was worried.,cause,cause_style_2,test_both,test,test,Victor,Uma,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_019__paraphrase,cause_style_2_019,paraphrase,"When Uma was worried, Victor called her.",cause,cause_style_2,test_both,test,test,Victor,Uma,call,,recipient,causal,preserved,,,False,False,False,False,True,False,False,False
cause_style_2_019__counterfactual,cause_style_2_019,counterfactual,"When Victor was worried, he called Uma.",cause,cause_style_2,test_both,test,test,Victor,Uma,call,,agent,causal,preserved,,,False,False,False,False,True,False,False,False
event_state_style_0_000__base,event_state_style_0_000,base,Ava carried the glass because it was fragile.,event_state,event_state_style_0,dev,dev,dev,Ava,Farid,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_000__paraphrase,event_state_style_0_000,paraphrase,"Because the glass was fragile, Ava transported it.",event_state,event_state_style_0,dev,dev,dev,Ava,Farid,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_000__counterfactual,event_state_style_0_000,counterfactual,"Because the glass was fragile, Ava dropped it.",event_state,event_state_style_0,dev,dev,dev,Ava,Farid,carry,dropped,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_001__base,event_state_style_0_001,base,Ben carried the vase because it was fragile.,event_state,event_state_style_0,dev,dev,dev,Ben,Grace,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_001__paraphrase,event_state_style_0_001,paraphrase,"Because the vase was fragile, Ben transported it.",event_state,event_state_style_0,dev,dev,dev,Ben,Grace,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_001__counterfactual,event_state_style_0_001,counterfactual,"Because the vase was fragile, Ben dropped it.",event_state,event_state_style_0,dev,dev,dev,Ben,Grace,carry,dropped,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_002__base,event_state_style_0_002,base,Clara carried the box because it was fragile.,event_state,event_state_style_0,dev,dev,dev,Clara,Hugo,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_002__paraphrase,event_state_style_0_002,paraphrase,"Because the box was fragile, Clara transported it.",event_state,event_state_style_0,dev,dev,dev,Clara,Hugo,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_002__counterfactual,event_state_style_0_002,counterfactual,"Because the box was fragile, Clara dropped it.",event_state,event_state_style_0,dev,dev,dev,Clara,Hugo,carry,dropped,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_003__base,event_state_style_0_003,base,Diego carried the plate because it was fragile.,event_state,event_state_style_0,dev,dev,dev,Diego,Inez,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_003__paraphrase,event_state_style_0_003,paraphrase,"Because the plate was fragile, Diego transported it.",event_state,event_state_style_0,dev,dev,dev,Diego,Inez,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_003__counterfactual,event_state_style_0_003,counterfactual,"Because the plate was fragile, Diego dropped it.",event_state,event_state_style_0,dev,dev,dev,Diego,Inez,carry,dropped,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_004__base,event_state_style_0_004,base,Elena carried the lantern because it was fragile.,event_state,event_state_style_0,dev,dev,dev,Elena,Jonah,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_004__paraphrase,event_state_style_0_004,paraphrase,"Because the lantern was fragile, Elena transported it.",event_state,event_state_style_0,dev,dev,dev,Elena,Jonah,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_004__counterfactual,event_state_style_0_004,counterfactual,"Because the lantern was fragile, Elena dropped it.",event_state,event_state_style_0,dev,dev,dev,Elena,Jonah,carry,dropped,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_005__base,event_state_style_0_005,base,Farid carried the glass because it was fragile.,event_state,event_state_style_0,dev,dev,dev,Farid,Keira,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_005__paraphrase,event_state_style_0_005,paraphrase,"Because the glass was fragile, Farid transported it.",event_state,event_state_style_0,dev,dev,dev,Farid,Keira,carry,carried,,causal,preserved,,,True,True,False,True,False,False,False,False
event_state_style_0_005__counterfactual,event_state_style_0_005,counterfactual,"Because the glass was fragile, Farid dropped it.",event_state,event_state_style_0,dev,dev,dev,Farid,Keira,carry,dropped,,causal,preserved,,,True,True,False,True,False,False,False,False
